node_id,topology,hop_count,payload_bytes,algorithm,algo_type,operation,security_level,cycles,time_us,energy_uj,energy_mj
2,chain,1,100,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
3,chain,1,100,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
7,chain,1,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
4,chain,1,100,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
5,chain,1,100,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
6,chain,1,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
2,chain,1,100,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
3,chain,1,100,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
7,chain,1,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
4,chain,1,100,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
5,chain,1,100,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
6,chain,1,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
2,chain,1,100,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
3,chain,1,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
7,chain,1,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
4,chain,1,100,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
5,chain,1,100,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
6,chain,1,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
2,chain,1,100,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
3,chain,1,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
7,chain,1,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
4,chain,1,100,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
5,chain,1,100,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
6,chain,1,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
2,chain,1,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
3,chain,1,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
7,chain,1,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
4,chain,1,100,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
5,chain,1,100,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
6,chain,1,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
2,chain,1,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
3,chain,1,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
7,chain,1,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
4,chain,1,100,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
5,chain,1,100,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
6,chain,1,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
2,chain,1,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
3,chain,1,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
7,chain,1,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
4,chain,1,100,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
5,chain,1,100,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
6,chain,1,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
2,chain,1,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
3,chain,1,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
7,chain,1,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
4,chain,1,100,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
5,chain,1,100,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
6,chain,1,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
2,chain,1,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
3,chain,1,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
7,chain,1,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
4,chain,1,100,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
5,chain,1,100,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
6,chain,1,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
2,chain,1,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
3,chain,1,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
7,chain,1,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
4,chain,1,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
5,chain,1,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
6,chain,1,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
2,chain,1,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
3,chain,1,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
7,chain,1,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
4,chain,1,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
5,chain,1,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
6,chain,1,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
2,chain,1,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
3,chain,1,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
7,chain,1,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
4,chain,1,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
5,chain,1,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
6,chain,1,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
2,chain,1,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
3,chain,1,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
7,chain,1,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
4,chain,1,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
5,chain,1,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
6,chain,1,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
2,chain,1,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
3,chain,1,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
7,chain,1,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
4,chain,1,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
5,chain,1,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
6,chain,1,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
2,chain,1,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
3,chain,1,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
7,chain,1,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
4,chain,1,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
5,chain,1,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
6,chain,1,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
2,chain,1,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
3,chain,1,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
7,chain,1,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
4,chain,1,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
5,chain,1,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
6,chain,1,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
2,chain,1,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
3,chain,1,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
7,chain,1,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
4,chain,1,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
5,chain,1,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
6,chain,1,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
2,chain,1,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
3,chain,1,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
7,chain,1,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
4,chain,1,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
5,chain,1,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
6,chain,1,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
2,chain,1,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
3,chain,1,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
7,chain,1,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
4,chain,1,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
5,chain,1,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
6,chain,1,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
2,chain,1,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
3,chain,1,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
7,chain,1,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
4,chain,1,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
5,chain,1,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
6,chain,1,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
2,chain,1,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
3,chain,1,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
7,chain,1,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
4,chain,1,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
5,chain,1,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
6,chain,1,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
2,chain,1,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
3,chain,1,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
7,chain,1,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
4,chain,1,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
5,chain,1,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
6,chain,1,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
2,chain,1,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
3,chain,1,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
4,chain,1,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
5,chain,1,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
2,chain,1,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
3,chain,1,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
4,chain,1,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
5,chain,1,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
2,chain,1,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
4,chain,1,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
5,chain,1,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
2,chain,1,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
4,chain,1,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
5,chain,1,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
4,chain,1,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
5,chain,1,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
4,chain,1,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
5,chain,1,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
4,chain,1,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
5,chain,1,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
4,chain,1,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
5,chain,1,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
4,chain,1,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
5,chain,1,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
56,star,1,50,KYBER512,KEM,KEYGEN,1,1700000,53125,3506,3.506
56,star,1,50,KYBER512,KEM,ENCAP_SIGN,1,1900000,59375,3918,3.918
56,star,1,50,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
56,star,1,50,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
56,star,1,50,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
56,star,1,50,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
56,star,1,50,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
56,star,1,50,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
56,star,1,50,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
56,star,1,50,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
56,star,1,50,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
56,star,1,50,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
56,star,1,50,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
56,star,1,50,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
56,star,1,50,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
56,star,1,50,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
56,star,1,50,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
56,star,1,50,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
56,star,1,50,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
56,star,1,50,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
56,star,1,50,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
56,star,1,50,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
56,star,1,50,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
56,star,1,50,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
56,star,1,50,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
56,star,1,50,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
56,star,1,50,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
56,star,1,50,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
56,star,1,50,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
56,star,1,50,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
56,star,1,50,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
56,star,1,50,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
56,star,1,50,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
55,star,1,100,KYBER512,KEM,KEYGEN,1,1700000,53125,3506,3.506
55,star,1,100,KYBER512,KEM,ENCAP_SIGN,1,1900000,59375,3918,3.918
55,star,1,100,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
55,star,1,100,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
55,star,1,100,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
55,star,1,100,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
55,star,1,100,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
55,star,1,100,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
55,star,1,100,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
55,star,1,100,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
55,star,1,100,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
55,star,1,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
55,star,1,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
55,star,1,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
55,star,1,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
55,star,1,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
55,star,1,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
55,star,1,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
55,star,1,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
55,star,1,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
55,star,1,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
55,star,1,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
55,star,1,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
55,star,1,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
55,star,1,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
55,star,1,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
55,star,1,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
55,star,1,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
55,star,1,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
55,star,1,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
55,star,1,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
55,star,1,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
55,star,1,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
222,star,1,200,KYBER512,KEM,KEYGEN,1,1700000,53125,3506,3.506
222,star,1,200,KYBER512,KEM,ENCAP_SIGN,1,1900000,59375,3918,3.918
222,star,1,200,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
222,star,1,200,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
222,star,1,200,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
222,star,1,200,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
222,star,1,200,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
222,star,1,200,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
222,star,1,200,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
222,star,1,200,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
222,star,1,200,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
222,star,1,200,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
222,star,1,200,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
222,star,1,200,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
222,star,1,200,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
222,star,1,200,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
222,star,1,200,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
222,star,1,200,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
222,star,1,200,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
222,star,1,200,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
222,star,1,200,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
222,star,1,200,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
222,star,1,200,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
222,star,1,200,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
222,star,1,200,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
222,star,1,200,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
222,star,1,200,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
222,star,1,200,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
222,star,1,200,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
222,star,1,200,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
222,star,1,200,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
222,star,1,200,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
222,star,1,200,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
107,chain,2,50,KYBER512,KEM,KEYGEN,1,1700000,53125,3506,3.506
107,chain,2,50,KYBER512,KEM,ENCAP_SIGN,1,1900000,59375,3918,3.918
107,chain,2,50,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
107,chain,2,50,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
107,chain,2,50,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
107,chain,2,50,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
107,chain,2,50,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
107,chain,2,50,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
107,chain,2,50,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
107,chain,2,50,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
107,chain,2,50,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
107,chain,2,50,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
107,chain,2,50,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
107,chain,2,50,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
107,chain,2,50,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
107,chain,2,50,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
107,chain,2,50,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
107,chain,2,50,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
107,chain,2,50,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
107,chain,2,50,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
107,chain,2,50,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
107,chain,2,50,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
107,chain,2,50,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
107,chain,2,50,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
107,chain,2,50,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
107,chain,2,50,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
107,chain,2,50,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
107,chain,2,50,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
107,chain,2,50,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
107,chain,2,50,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
107,chain,2,50,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
107,chain,2,50,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
107,chain,2,50,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
9,chain,2,100,KYBER512,KEM,KEYGEN,1,1700000,53125,3506,3.506
9,chain,2,100,KYBER512,KEM,ENCAP_SIGN,1,1900000,59375,3918,3.918
9,chain,2,100,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
9,chain,2,100,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
9,chain,2,100,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
9,chain,2,100,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
9,chain,2,100,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
9,chain,2,100,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
9,chain,2,100,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
9,chain,2,100,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
9,chain,2,100,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
9,chain,2,100,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
9,chain,2,100,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
9,chain,2,100,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
